Player,Season,Cap,cap_pct,Rk,Team,Cap.Hit,Salary,Signed.Using,Guaranteed,player_season,tag.y,Pos,Age,G,MP,PER,TS,X3PAr,FTr,ORB,DRB,TRB,AST,STL,BLK,TOV,USG,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP
Brice Johnson,2017,94143000,0.0135,373,LAC,1273920,1331160,1st Round pick,2605080,johnsbr02_2017,johnsbr02,PF,22,3,9,17.2,0.286,0,0,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,-0.1,0,0,-0.165,-6.6,4.5,-2,0
Brice Johnson,2018,99093000,0.0134,406,LAC,1331160,,1st Round pick,1331160,johnsbr02_2018,johnsbr02,PF,23,18,98,18.2,0.486,0.024,0.119,10.4,25.5,17.9,3.4,4.5,5.5,10.2,22.3,0,0.2,0.2,0.082,-2.1,1.7,-0.4,0
Brook Lopez,2013,58044000,0.2355,29,BRK,13668750,13668750,Bird Rights,44081719,lopezbr01_2013,lopezbr01,C,24,74,2253,24.7,0.567,0.001,0.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9,0.191,3.4,-0.2,3.2,3
Brook Lopez,2014,58679000,0.2504,24,BRK,14693906,14693906,Bird Rights,30412969,lopezbr01_2014,lopezbr01,C,25,17,533,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,1.9,0.5,2.3,0.211,4,-0.3,3.7,0.8
Brook Lopez,2015,63065000,0.2493,19,BRK,15719063,16744219,Bird Rights,15719063,lopezbr01_2015,lopezbr01,C,26,72,2100,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7,0.159,1.8,-0.7,1.2,1.6
Brook Lopez,2016,70000000,0.2857,11,BRK,20000000,21000000,Bird Rights,63000000,lopezbr01_2016,lopezbr01,C,27,73,2457,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,4.5,1.7,6.2,0.121,1.9,-0.5,1.4,2.1
Brook Lopez,2017,94143000,0.2248,25,BRK,21165675,22642350,Bird Rights,43808025,lopezbr01_2017,lopezbr01,C,28,75,2222,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,0.105,2.9,-0.6,2.3,2.4
Brook Lopez,2018,99093000,0.2285,30,LAL,22642350,,Bird Rights,22642350,lopezbr01_2018,lopezbr01,C,29,74,1735,16.5,0.557,0.41,0.199,4.6,13.4,9,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,0.105,0.7,0.2,0.9,1.3
Brook Lopez,2019,101869000,0.0332,253,MIL,3382000,,Bi-annual Exception,3382000,lopezbr01_2019,lopezbr01,C,30,81,2322,14.6,0.597,0.651,0.169,1.5,15,8.7,5.7,1,6.5,8.9,16.7,2.3,4.3,6.7,0.138,0.4,1.8,2.2,2.4
Brook Lopez,2020,109140000,0.1108,108,MIL,12093024,12697675,,52000000,lopezbr01_2020,lopezbr01,C,31,68,1817,15,0.551,0.484,0.227,3.4,13,8.5,7.4,1.2,7.9,8.7,18.3,1.4,4.1,5.5,0.145,-0.4,2.5,2,1.9
Brook Lopez,2021,109140000,0.1163,98,MIL,12697675,13302325,Cap Space,39906976,lopezbr01_2021,lopezbr01,C,32,70,1902,15.4,0.611,0.439,0.222,6,13,9.6,3.5,1,4.8,8.3,16.9,3.1,2.2,5.3,0.133,0.1,-0.1,0,1
Bruce Brown,2019,101869000,0.0082,458,DET,838464,1416852,MLE,2255316,brownbr01_2019,brownbr01,SG,22,74,1449,6.9,0.469,0.296,0.191,3.5,10.7,7,8.8,1.4,2.1,11.9,11.5,-0.1,1.6,1.5,0.048,-4.4,1,-3.3,-0.5
Bruce Brown,2020,109140000,0.013,428,DET,1416852,1663861,MLE,1416852,brownbr01_2020,brownbr01,PG,23,58,1634,11.9,0.518,0.215,0.266,4.2,15,9.5,20.4,1.9,1.5,16.7,16,0.7,1.4,2.1,0.062,-2,0.8,-1.2,0.3
Bruce Brown,2021,109140000,0.0152,402,BRK,1663861,,,,brownbr01_2021,brownbr01,PG,24,65,1451,16.1,0.604,0.139,0.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,2.8,1.5,4.4,0.144,-0.4,0.1,-0.3,0.6
Bruno Caboclo,2015,63065000,0.0231,316,TOR,1458360,1524000,1st Round Pick,2982360,cabocbr01_2015,cabocbr01,SF,19,8,23,-1.8,0.417,0.25,0,5,5,5,0,0,3.5,25,31.5,-0.1,0,-0.1,-0.275,-11.5,-6.7,-18.2,-0.1
Bruno Caboclo,2016,70000000,0.0218,313,TOR,1524000,1589640,1st Round Pick,3113640,cabocbr01_2016,cabocbr01,SF,20,6,43,-7.7,0.125,0.583,0,2.7,2.6,2.7,3.2,2.4,1.9,25,16.9,-0.3,0,-0.3,-0.283,-14,-3.6,-17.6,-0.2
Bruno Caboclo,2017,94143000,0.0169,328,TOR,1589640,2451225,1st Round Pick,4040865,cabocbr01_2017,cabocbr01,SF,21,9,40,14.6,0.438,0.375,0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0,0.1,0.1,0.083,0.2,0.8,1,0
Bruno Caboclo,2018,99093000,0.0247,281,TOR,2451225,,1st Round Pick,2451225,cabocbr01_2018,cabocbr01,SF,22,12,107,7.4,0.386,0.548,0.194,7.1,16.6,11.7,5,1.4,3.5,10.6,15.8,-0.1,0.1,0,-0.021,-4.8,-1,-5.8,-0.1
Bruno Caboclo,2020,109140000,0.0169,368,MEM,1845301,,,1845301,cabocbr01_2020,cabocbr01,C,24,30,244,14.1,0.484,0.371,0.101,10,15.8,12.9,6.8,2.9,6.1,12.3,18,0,0.4,0.4,0.076,-3,0.9,-2.1,0
Bruno Fernando,2020,109140000,0.0128,433,ATL,1400000,1517981,,4700602,fernabr01_2020,fernabr01,C,21,56,713,11.9,0.542,0.186,0.256,10,20,15,9.9,1.2,2,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4
Bruno Fernando,2021,109140000,0.0139,413,ATL,1517981,1782621,Cap space,3300602,fernabr01_2021,fernabr01,C,22,33,226,6.2,0.475,0.045,0.5,7.9,29.4,18.9,5.8,0.9,1.2,28.1,14.4,-0.3,0.3,-0.1,-0.019,-6,-1,-7,-0.3
Bryce Cotton,2015,63065000,8.00E-04,505,SAS,50000,,,50000,cottobr01_2015,cottobr01,PG,22,15,159,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17,1.3,0,13.5,25.6,0.1,0.1,0.2,0.067,-0.6,-1.7,-2.2,0
Bryce Cotton,2016,70000000,0.0033,474,PHO,230000,,,230000,cottobr01_2016,cottobr01,PG,23,8,39,1.7,0.4,0.3,0,0,0,0,10.8,3.7,0,33.3,16.5,-0.2,0,-0.1,-0.168,-7.7,-1,-8.8,-0.1
Bryce Dejean-Jones,2016,70000000,7.00E-04,496,NOP,50000,,,50000,dejeabr01_2016,dejeabr01,SG,23,14,279,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0,0.2,0.2,0.033,-2.5,0,-2.5,0
Bryn Forbes,2017,94143000,0.0058,468,SAS,543471,905249,Minimum Salary,125000,forbebr01_2017,forbebr01,SG,23,36,285,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0,9.8,17.9,-0.2,0.2,0.1,0.014,-3.9,-1.5,-5.4,-0.2
Bryn Forbes,2018,99093000,0.0132,418,SAS,1312611,,Minimum Salary,1312611,forbebr01_2018,forbebr01,SG,24,80,1517,9.1,0.525,0.459,0.145,0.9,7.2,4,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4
Bryn Forbes,2019,101869000,0.0307,264,SAS,3125000,2875000,Early Bird Rights,6000000,forbebr01_2019,forbebr01,SG,25,82,2293,12,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1,0.1,8.8,17.4,2.5,1.3,3.8,0.079,-0.3,-0.9,-1.2,0.5
Bryn Forbes,2020,109140000,0.0263,275,SAS,2875000,,Early Bird Rights,2875000,forbebr01_2020,forbebr01,SG,26,63,1579,11.1,0.57,0.656,0.155,0.8,7.8,4.3,9.5,1,0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3
Bryn Forbes,2021,109140000,0.0214,313,MIL,2337145,2454002,MLE,2337145,forbebr01_2021,forbebr01,SG,27,70,1354,12.8,0.631,0.645,0.115,0.9,7.6,4.3,4.5,0.8,0.1,7.3,18.5,2,0.7,2.7,0.096,0.4,-1.8,-1.4,0.2
Buddy Hield,2017,94143000,0.0374,238,NOP,3517200,3675480,1st Round pick,7192680,hieldbu01_2017,hieldbu01,SG,24,82,1888,11.8,0.541,0.494,0.099,2,13.5,7.8,10.3,1,0.4,11.2,21.3,0,1.3,1.3,0.032,-0.6,-1.4,-2,0
Buddy Hield,2018,99093000,0.0371,233,SAC,3675480,3833760,1st Round pick,7509240,hieldbu01_2018,hieldbu01,SG,25,80,2024,16.1,0.557,0.437,0.087,3,14.8,8.6,12.8,2.1,1,11.3,24.3,1.3,1.5,2.8,0.067,1.6,-0.5,1,1.5
Buddy Hield,2019,101869000,0.0376,237,SAC,3833760,4861208,1st Round pick,8694968,hieldbu01_2019,hieldbu01,SG,26,82,2615,17.5,0.587,0.479,0.142,4.1,12.4,8.1,11.9,1,1.1,9.2,25.1,4.3,1.6,5.9,0.108,3.5,-1.4,2.1,2.7
Buddy Hield,2020,109140000,0.0445,202,SAC,4861208,24431818,1st Round pick,90861208,hieldbu01_2020,hieldbu01,SG,27,72,2216,16,0.566,0.592,0.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3,0.064,2.5,-1.4,1.1,1.7
Buddy Hield,2021,109140000,0.2239,46,SAC,24431818,22477273,1st Round pick,86000000,hieldbu01_2021,hieldbu01,SG,28,71,2433,12.8,0.567,0.727,0.105,1.3,14.1,7.6,14.7,1.2,1,11.1,20.7,1.5,0.7,2.2,0.044,0.8,-1.6,-0.8,0.7
Byron Mullens,2013,58044000,0.0388,265,CHA,2253062,2253062,1st Round Pick,2253062,mulleby01_2013,mulleby01,PF,23,53,1428,12.3,0.465,0.369,0.176,5.5,22,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.4,-2,-3.4,-0.5
Byron Mullens,2014,58679000,0.0162,358,LAC,947907,947907,Minimum Salary,947907,mulleby01_2014,mulleby01,C,24,45,414,12.8,0.544,0.539,0.121,6.2,18.2,12.1,5.5,1.8,2.1,13.4,20.9,0.1,0.4,0.5,0.057,-0.8,-0.8,-1.7,0
C.J. Miles,2013,58044000,0.0383,269,CLE,2225000,2225000,Cap Space,2225000,milescj01_2013,milescj01,SF,25,65,1364,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1,9.5,23.9,1.8,0.8,2.6,0.092,2,-0.9,1.1,1.1
C.J. Miles,2014,58679000,0.0379,252,CLE,2225000,2225000,Cap Space,2225000,milescj01_2014,milescj01,SG,26,51,984,16,0.569,0.516,0.183,2,9.9,5.9,9.1,2.4,1.3,9.1,22,1.5,0.9,2.5,0.122,1.5,0.9,2.4,1.1
C.J. Miles,2015,63065000,0.0667,171,IND,4205000,4394225,MLE,13182675,milescj01_2015,milescj01,SG,27,70,1841,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.093,0.8,0,0.9,1.3
C.J. Miles,2016,70000000,0.0628,174,IND,4394225,4583450,MLE,8977675,milescj01_2016,milescj01,SF,28,64,1464,14,0.547,0.61,0.196,1.9,11.1,6.5,7,1.8,1.6,9.2,22.8,1.2,1.9,3.1,0.103,0.6,-0.1,0.5,0.9
C.J. Miles,2017,94143000,0.0487,207,IND,4583450,4772675,MLE,4583450,milescj01_2017,milescj01,SF,29,76,1776,13.8,0.592,0.632,0.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,2.7,1.4,4,0.109,1.2,-0.7,0.5,1.1
C.J. Miles,2018,99093000,0.0801,144,TOR,7936509,8333333,MLE,16269842,milescj01_2018,milescj01,SF,30,70,1337,13,0.545,0.758,0.162,1.5,11,6.4,6,1.4,1.3,5.7,22.3,1.4,1.5,2.9,0.103,1,-0.7,0.3,0.8
C.J. Miles,2019,101869000,0.0818,155,TOR,8333333,8730158,MLE,8333333,milescj01_2019,milescj01,SF,31,53,856,9,0.504,0.653,0.186,1.7,10.3,6.1,6,1.5,1.5,8.2,18.6,-0.2,0.9,0.7,0.041,-2.4,-0.5,-2.9,-0.2
C.J. Miles,2020,109140000,0.08,140,WAS,8730158,,MLE,8730158,milescj01_2020,milescj01,SF,32,10,161,11.1,0.472,0.593,0.339,2.6,5.7,4.1,10,2.9,2.2,5.6,18.6,0,0.1,0.1,0.035,-1.8,0.1,-1.8,0
C.J. Watson,2013,58044000,0.0171,372,BRK,992680,992680,Minimum Salary,992680,watsocj01_2013,watsocj01,PG,28,80,1521,13.9,0.544,0.466,0.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,2.5,1.3,3.8,0.12,0.3,0.6,0.9,1.1
C.J. Watson,2014,58679000,0.0344,266,IND,2016000,2016000,BAE,4122720,watsocj01_2014,watsocj01,PG,29,63,1193,13,0.555,0.434,0.263,1.9,7.4,4.8,14.4,2.6,0.5,13.9,16.6,1.1,2.1,3.2,0.13,-1.1,2.3,1.3,1
C.J. Watson,2015,63065000,0.0334,268,IND,2106720,,BAE,2106720,watsocj01_2015,watsocj01,PG,30,57,1422,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4,0.135,0.6,0.8,1.3,1.2
C.J. Watson,2016,70000000,0.0714,157,ORL,5000000,5000000,Cap Space,11000000,watsocj01_2016,watsocj01,PG,31,33,656,8.6,0.461,0.35,0.285,1.7,9.6,5.6,18.1,1.4,0.6,14,12.1,0.2,0.4,0.6,0.047,-3,-0.1,-3,-0.2
C.J. Watson,2017,94143000,0.0531,193,ORL,5000000,5000000,Cap Space,6000000,watsocj01_2017,watsocj01,PG,32,62,1012,9.3,0.507,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.041,-3.8,0.2,-3.6,-0.4
C.J. Wilcox,2015,63065000,0.0176,364,LAC,1109760,1159680,1st Round Pick,2269440,wilcocj01_2015,wilcocj01,SG,24,21,101,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12,1.5,0.8,20.5,21.8,-0.1,0.1,0,-0.024,-3,-1.8,-4.9,-0.1
C.J. Wilcox,2016,70000000,0.0166,368,LAC,1159680,1209680,1st Round Pick,2369360,wilcocj01_2016,wilcocj01,SG,25,23,167,12.9,0.491,0.348,0.182,0.7,7.1,3.9,9.4,3,0.9,2.7,19.8,0.1,0.2,0.3,0.089,-2.6,1.1,-1.5,0
C.J. Wilcox,2017,94143000,0.0128,378,ORL,1209680,2183328,1st Round Pick,1209680,wilcocj01_2017,wilcocj01,SG,26,22,108,2.9,0.329,0.484,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2
Caleb Martin,2020,109140000,0.0082,461,CHO,898310,1517981,Minimum Salary,898310,martica02_2020,martica02,SF,24,18,317,12,0.595,0.44,0.25,3.3,10,6.5,11.1,1.9,2,13.9,15,0.3,0.2,0.5,0.081,-1.6,0.6,-1,0.1
Caleb Martin,2021,109140000,0.0139,433,CHO,1517981,1782621,,,martica02_2021,martica02,SF,25,53,818,9.5,0.465,0.488,0.25,4,14.8,9.3,11.5,2.2,1.5,10.4,16.7,-0.4,0.9,0.5,0.03,-3.4,-0.3,-3.7,-0.4
Caleb Swanigan,2018,99093000,0.0148,397,POR,1465920,1740000,1st Round Pick,3205920,swanica01_2018,swanica01,PF,20,27,189,7.5,0.449,0.133,0.3,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20,-0.3,0.3,0,-0.003,-6.6,1.2,-5.5,-0.2
Caleb Swanigan,2019,101869000,0.0171,357,POR,1740000,2033160,1st Round Pick,3773160,swanica01_2019,swanica01,PF,21,21,178,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8,1.6,0.5,24,17.7,-0.5,0.2,-0.2,-0.06,-7.1,0,-7.2,-0.2
Caleb Swanigan,2020,109140000,0.0186,338,SAC,2033160,,1st Round Pick,2033160,swanica01_2020,swanica01,PF-C,22,27,288,7.6,0.597,0.043,0.362,9.9,26.4,18.3,13.9,0.5,2.2,40.4,13.5,-0.2,0.2,0,0.004,-6.2,0.2,-6,-0.3
Cam Reddish,2020,109140000,0.0389,221,ATL,4245720,4458000,1st Round Pick,8703720,reddica01_2020,reddica01,SF,20,58,1551,9,0.5,0.451,0.227,2.4,12.7,7.5,8,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1,-4.2,-0.9
Cam Reddish,2021,109140000,0.0408,224,ATL,4458000,4670160,1st Round Pick,9128160,reddica01_2021,reddica01,SF,21,26,750,9.3,0.488,0.479,0.312,3.3,11.7,7.6,6.5,2.2,1.1,10.2,19.3,-0.3,0.7,0.4,0.026,-3.2,-0.4,-3.6,-0.3
Cameron Bairstow,2015,63065000,0.008,476,CHI,507336,845059,Cap Space,932336,bairsca01_2015,bairsca01,PF,24,18,64,2.1,0.309,0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0,-0.1,-0.048,-7,-2,-9,-0.1
Cameron Bairstow,2016,70000000,0.0121,444,CHI,845059,980431,Cap Space,845059,bairsca01_2016,bairsca01,C,25,18,103,6.8,0.391,0.125,0.2,4.2,24,14.3,8.7,1,2.1,8.4,20.3,-0.1,0.1,0,-0.004,-6.7,-0.9,-7.5,-0.1
Cameron Johnson,2020,109140000,0.037,225,PHO,4033440,4235160,1st Round Pick,8268600,johnsca02_2020,johnsca02,PF,23,57,1255,12.9,0.586,0.672,0.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,1.7,1,2.7,0.102,0.8,-0.4,0.3,0.7
Cameron Johnson,2021,109140000,0.0388,228,PHO,4235160,4437000,1st Round Pick,8672160,johnsca02_2021,johnsca02,PF,24,60,1437,11.8,0.563,0.694,0.122,2.6,12.9,7.9,8,1.3,1,7.3,17,1.2,1.4,2.6,0.086,0,-0.6,-0.6,0.5
Cameron Payne,2016,70000000,0.0289,289,OKC,2021520,2112480,1st round pick,4134000,payneca01_2016,payneca01,PG,21,57,698,12.9,0.49,0.399,0.086,1.5,11.2,6.6,22.5,2.6,0.7,13.2,20.3,0.6,0.8,1.4,0.093,-1.3,0.6,-0.7,0.2
Cameron Payne,2017,94143000,0.0224,304,OKC,2112480,2203440,1st round pick,4315920,payneca01_2017,payneca01,PG,22,31,462,5.5,0.407,0.446,0.041,0.7,10.7,5.7,17.7,1.5,0.7,12.9,20.9,-0.8,0.4,-0.3,-0.035,-5.2,-0.9,-6.1,-0.5
Cameron Payne,2018,99093000,0.0222,309,CHI,2203440,3263295,1st round pick,5466735,payneca01_2018,payneca01,PG,23,25,582,14,0.498,0.423,0.074,3.2,9.8,6.4,29.9,2.2,1.4,14,19.3,0.3,0.4,0.8,0.063,-0.1,-0.3,-0.4,0.2
Cameron Payne,2020,109140000,0.0014,486,TOR,150000,,,150000,payneca01_2020,payneca01,SG,25,8,183,15.7,0.612,0.426,0.103,2.4,16.6,9.4,19.5,2.1,1,13.4,19.1,0.3,0.2,0.5,0.12,0.5,1,1.5,0.2
Cameron Payne,2021,109140000,0.0181,354,PHO,1977011,,Minimum Salary,1977011,payneca01_2021,payneca01,PG,26,60,1079,17.4,0.602,0.42,0.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,2.4,1.2,3.6,0.158,1.7,0.9,2.6,1.3
Caris LeVert,2017,94143000,0.0166,330,BRK,1562280,1632480,1st Round pick,3194760,leverca01_2017,leverca01,SF,22,57,1237,12.3,0.556,0.484,0.245,2,13.9,8,13.7,1.9,0.5,12.3,16.6,0.8,1,1.8,0.07,-1.3,0.3,-1.1,0.3
Caris LeVert,2018,99093000,0.0165,355,BRK,1632480,1702800,1st Round pick,3335280,leverca01_2018,leverca01,SF,23,71,1864,14.2,0.525,0.333,0.254,3,11.9,7.4,26,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.8,0,-0.8,0.6
Caris LeVert,2019,101869000,0.0167,361,BRK,1702800,2625718,1st Round pick,4328518,leverca01_2019,leverca01,SF,24,40,1063,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1,11.4,24,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6
Caris LeVert,2020,109140000,0.0241,285,BRK,2625718,16203704,1st Round pick,55125718,leverca01_2020,leverca01,SG,25,45,1330,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5
Caris LeVert,2021,109140000,0.1485,72,IND,16203704,17500000,1st Round pick,52500000,leverca01_2021,leverca01,SG,26,47,1486,17.8,0.531,0.317,0.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,0.9,1.5,2.4,0.077,0.3,-0.4,-0.1,0.7
Carl Landry,2013,58044000,0.0689,172,GSW,4000000,4000000,MLE,4000000,landrca01_2013,landrca01,PF,29,81,1876,17.5,0.605,0.005,0.453,10.9,17.3,14.2,5.6,0.9,1.3,13.7,20,4.3,1.9,6.2,0.159,0.5,-0.7,-0.2,0.8
Carl Landry,2014,58679000,0.1108,103,SAC,6500000,6500000,Cap Space,26000000,landrca01_2014,landrca01,PF,30,18,233,11.2,0.563,0,0.283,7.2,20.6,13.8,3.4,0.7,0.3,11.8,14.5,0.3,0.1,0.4,0.088,-2.4,-0.7,-3.1,-0.1
Carl Landry,2015,63065000,0.1031,113,SAC,6500000,6500000,Cap Space,19500000,landrca01_2015,landrca01,PF,31,70,1192,14.9,0.578,0,0.407,9.8,15.5,12.8,3.6,0.6,1.1,11,18.1,2.3,0.5,2.8,0.112,-0.5,-1.7,-2.3,-0.1
Carl Landry,2016,70000000,0.0929,117,PHI,6500000,6500000,Cap Space,13000000,landrca01_2016,landrca01,PF,32,36,569,22.4,0.605,0.052,0.364,9.1,19.2,14,11.1,1,1.2,7.1,24,1.8,0.3,2.1,0.176,2.6,-1.4,1.2,0.5
Carlos Boozer,2013,58044000,0.2584,20,CHI,15000000,15000000,Bird Rights,47100000,boozeca01_2013,boozeca01,PF,31,79,2546,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-0.3,0.2,-0.1,1.2
Carlos Boozer,2014,58679000,0.2607,19,CHI,15300000,15300000,Bird Rights,32100000,boozeca01_2014,boozeca01,PF,32,76,2141,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,-0.9,4.3,3.4,0.076,-2.3,0.2,-2.1,-0.1
Carlos Boozer,2015,63065000,0.2149,34,CHI,13550000,,,,boozeca01_2015,boozeca01,PF,33,71,1692,16.4,0.517,0,0.202,7,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1,2.2,0.062,-0.5,-1.2,-1.7,0.1
Carlos Boozer,2015,63065000,0.0515,213,LAL,3250000,,,3250000,boozeca01_2015,boozeca01,PF,33,71,1692,16.4,0.517,0,0.202,7,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1,2.2,0.062,-0.5,-1.2,-1.7,0.1
Carlos Delfino,2013,58044000,0.0517,228,HOU,3000000,3000000,Cap Space,3000000,delfica01_2013,delfica01,SF,30,67,1689,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2,0.4,10,18.6,2,1.5,3.5,0.101,1.1,0.3,1.4,1.5
Carmelo Anthony,2013,58044000,0.3525,3,NYK,20463024,20463024,Bird Rights,67222422,anthoca01_2013,anthoca01,PF,28,67,2482,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2,9.5,0.184,6,-1.7,4.3,3.9
Carmelo Anthony,2014,58679000,0.3645,5,NYK,21388953,21388953,Bird Rights,44722359,anthoca01_2014,anthoca01,PF,29,77,2982,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,8.1,2.5,10.7,0.172,5.8,-0.8,5,5.3
Carmelo Anthony,2015,63065000,0.3561,4,NYK,22458000,22875000,Bird Rights,96136140,anthoca01_2015,anthoca01,SF,30,40,1428,21.5,0.531,0.222,0.294,5.7,16,10.7,18,1.5,1,8.9,32.2,2.2,0.6,2.9,0.097,4.9,-1.9,3,1.8
Carmelo Anthony,2016,70000000,0.3268,4,NYK,22875000,24559380,Bird Rights,73678140,anthoca01_2016,anthoca01,SF,31,72,2530,20.3,0.53,0.237,0.308,4.3,19.5,12,21.9,1.3,1.1,10.6,29.7,3.9,2.5,6.4,0.121,3.8,-0.5,3.3,3.4
Carmelo Anthony,2017,94143000,0.2609,9,NYK,24559380,26243760,Bird Rights,50803140,anthoca01_2017,anthoca01,SF,32,74,2538,17.9,0.535,0.303,0.263,2.6,16,9.3,14.5,1.2,1.1,9,29.1,3.2,1.5,4.7,0.089,2.3,-1.6,0.7,1.7
Carmelo Anthony,2018,99093000,0.2648,12,OKC,26243760,27928140,Bird Rights,26243760,anthoca01_2018,anthoca01,PF,33,78,2501,12.7,0.503,0.406,0.165,2.9,17.7,10,6.5,0.9,1.8,7.3,23.2,1.2,2.5,3.7,0.071,-0.6,-1.3,-1.9,0
Carmelo Anthony,2019,101869000,0.2507,20,ATL,25534253,,,25534253,anthoca01_2019,anthoca01,PF,34,10,294,10.9,0.513,0.529,0.182,3.3,17.3,10.2,2.6,0.7,2,5.8,20.5,0.1,0.2,0.3,0.048,-1.3,-1.4,-2.7,-0.1
Carmelo Anthony,2019,101869000,0.0235,307,HOU,2393887,,Minimum Salary,2393887,anthoca01_2019,anthoca01,PF,34,10,294,10.9,0.513,0.529,0.182,3.3,17.3,10.2,2.6,0.7,2,5.8,20.5,0.1,0.2,0.3,0.048,-1.3,-1.4,-2.7,-0.1
Carmelo Anthony,2020,109140000,0.0198,331,POR,2159029,,Minimum Salary,2159029,anthoca01_2020,anthoca01,PF,35,58,1902,12.4,0.525,0.289,0.206,4,16.1,10.1,6.4,1.2,1.2,10.5,21.2,0.4,0.9,1.3,0.033,-1.8,-1.8,-3.6,-0.8
Carmelo Anthony,2021,109140000,0.0235,297,POR,2564753,,Minimum Salary,2564753,anthoca01_2021,anthoca01,PF,36,69,1690,14.6,0.547,0.418,0.198,2,11.8,6.8,9.2,1.3,2,6.7,23.1,1.7,0.8,2.6,0.073,0.1,-1.6,-1.5,0.2
Caron Butler,2013,58044000,0.1378,82,LAC,8000000,8000000,Cap Space,16000000,butleca01_2013,butleca01,SF,32,78,1879,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,-0.1,-1.2,-1.3,0.3
Caron Butler,2014,58679000,0.1363,79,PHO,8000000,8000000,Cap Space,8000000,butleca01_2014,butleca01,SF,33,56,1419,12.2,0.512,0.461,0.139,1.7,16.8,9.2,9.6,1.7,1,9.5,20.1,0.6,1.2,1.8,0.062,-0.6,-0.8,-1.4,0.2
