date,TeamA,TeamB,bestodds,bestodds,pct bets A,pct bet B,Number of bets,TeamA,TeamB,A_bestodds,B_bestodds,pct bets A,pct bet B,c_Total,c_TotalResult,c_AwaySP,c_HomeSP,c_AwayScore,c_HomeScore
4/9/2024,OAK,TEX,o9+105,u8.5+100,0.42,0.58,40066,OAK,TEX,180,-195,0.04,0.96,9,Under,A. Wood,N. Eovaldi,4,3
4/9/2024,AZ,COL,o11-105,u11+100,0,0,33008,AZ,COL,-180,1200,0.94,0.06,11,Under,M. Kelly,C. Quantrill,3,2
4/9/2024,TB,LAA,o8.5-104,u8.5-105,0.67,0.33,20805,TB,LAA,-120,108,0.6,0.4,8.5,Over,A. Civale,P. Sandoval,6,4
4/9/2024,WAS,SF,o8.5+100,u8.5-110,0.75,0.25,24344,WAS,SF,164,-180,0.09,0.91,8.5,Under,J. Adon,K. Harrison,5,3
4/9/2024,CHC,SD,o8+100,u8-108,0.45,0.55,20755,CHC,SD,123,-140,0.47,0.53,8,Under,B. Brown,J. Musgrove,5,1
4/10/2024,LAD,MIN,o8.5-110,u8.5+100,0.06,0.94,36239,LAD,MIN,-106.5,-108.5,0.62,0.38,9,Under,Bo. Miller,C. Paddack,2,3
4/10/2024,PHI,STL,o8+100,u7.5+105,0.55,0.45,29009,PHI,STL,118.5,-128.5,0.29,0.71,7.5,Under,A. Nola,L. Lynn,4,3
4/10/2024,SEA,TOR,o8.5-102,u8+100,0.55,0.45,23436,SEA,TOR,168.5,183.5,0.33,0.67,8.5,Under,L. Gilbert,Y. Kikuchi,6,1
4/10/2024,AZ,COL,o11-105,u11-104,0.57,0.43,22572,AZ,COL,133.5,-128.5,0.55,0.45,11,Under,T. Henry,A. Gomber,5,3
4/10/2024,WAS,SF,o8.5+100,u8-107,0.67,0.33,27944,WAS,SF,-116.5,104.5,0.33,0.67,8.5,Under,P. Corbin,J. Hicks,1,7
4/10/2024,TB,LAA,o9-110,u9+100,0.4,0.6,20119,TB,LAA,133.5,-148.5,0.6,0.4,9.5,Under,Z. Littell,J. Soriano,4,2
4/10/2024,CHW,CLE,o7.5+100,u7.5-110,0.08,0.92,26909,CHW,CLE,106.5,-116.5,0.04,0.96,7.5,Over,E. Fedde,T. Bibee,6,7
4/10/2024,MIL,CIN,o8.5-105,u8.5-105,0.21,0.79,23405,MIL,CIN,-173.5,148.5,0.64,0.36,8.5,Over,W. Miley,H. Greene,7,2
4/10/2024,CHC,SD,o8.5-106,u8+100,0.78,0.22,22815,CHC,SD,-154.5,141.5,0.73,0.27,8.5,Over,K. Hendricks,D. Cease,2,10
4/10/2024,MIA,NYY,o8.5-110,u8.5-105,0,0,39172,MIA,NYY,-103.5,-105.5,0.16,0.84,8.5,Under,R. Weathers,M. Stroman,5,2
4/10/2024,BAL,BOS,o9-110,u9-104,0.62,0.38,31140,BAL,BOS,158.5,168.5,0.71,0.29,9,Over,C. Irvin,K. Crawford,7,5
4/10/2024,HOU,KC,o9.5-105,u9.5-110,0.94,0.06,24102,HOU,KC,138.5,-150.5,0.22,0.78,9.5,Over,S. Arrighetti,S. Lugo,2,11
4/10/2024,OAK,TEX,o9-109,u9-108,0.5,0.5,33281,OAK,TEX,-113.5,112.5,0.18,0.82,9,Under,R. Stripling,C. Bradford,2,6
4/11/2024,NYM,ATL,o10-102,u9.5+100,0.82,0.18,29338,NYM,ATL,150,-164,0.32,0.68,10,Over,J. Quintana,A. Winans,16,4
4/11/2024,HOU,KC,o8.5-110,u8.5+100,0.5,0.5,37471,HOU,KC,-125,118,0.55,0.45,8.5,Over,H. Brown,B. Singer,3,13
4/11/2024,OAK,TEX,o9.5+100,u9.5-112,0.76,0.24,31741,OAK,TEX,180,-190,0.19,0.81,9.5,Under,J. Sears,Jon. Gray,1,0
4/11/2024,PIT,PHI,o9-120,u9+105,0.5,0.5,36774,PIT,PHI,122,-130,0.66,0.34,9.5,Under,J. Jones,R. Suarez,1,5
4/11/2024,BAL,BOS,o8.5+100,u8.5-110,0.33,0.67,42000,BAL,BOS,-125,112,0.68,0.32,8,Over,G. Rodriguez,G. Whitlock,9,4
4/12/2024,PIT,PHI,o9.5+100,u9+110,0.74,0.26,23814,PIT,PHI,140,-160,0.3,0.7,9.5,Under,B. Falter,C. Sanchez,5,2
4/12/2024,MIN,DET,o7.5+100,u7-102,0.46,0.54,35300,MIN,DET,105,-115,0.49,0.51,7,Over,P. Lopez,T. Skubal,2,8
4/12/2024,SF,TB,o8.5-105,u8.5-105,0.89,0.11,10556,SF,TB,-103,-108,0.33,0.67,8.5,Under,K. Winn,J. Waguespack,1,2
4/12/2024,MIL,BAL,o8.5-103,u8.5+105,0.76,0.24,25334,MIL,BAL,-115,110,0.67,0.33,8.5,Over,F. Peralta,T. Wells,11,1
4/12/2024,COL,TOR,o8-104,u8-104,0.83,0.17,22613,COL,TOR,210,-230,0.17,0.83,8,Over,R. Feltner,K. Gausman,12,4
4/12/2024,ATL,MIA,o9+102,u8.5+100,0.79,0.21,35613,ATL,MIA,-198,180,0.97,0.03,8.5,Over,M. Fried,Tr. Rogers,8,1
4/12/2024,LAA,BOS,o9-103,u9-105,0.65,0.35,22224,LAA,BOS,102,-115,0.31,0.69,9,Under,R. Detmers,T. Houck,7,0
4/12/2024,KC,NYM,o9-105,u8.5-105,0.73,0.27,34174,KC,NYM,123,-135,0.47,0.53,8.5,Under,M. Wacha,L. Severino,1,6
4/12/2024,CIN,CHW,o9.5+100,u9+105,0.86,0.14,24567,CIN,CHW,-162,150,0.94,0.06,9,Over,A. Abbott,C. Flexen,11,1
4/12/2024,TEX,HOU,o9.5+100,u9-105,0.81,0.19,27071,TEX,HOU,110,-120,0.48,0.52,9,Over,D. Dunning,J. France,12,8
4/12/2024,WAS,OAK,o8-105,u8-110,0.4,0.6,17922,WAS,OAK,115,-130,0.33,0.67,8,Under,J. Irvin,P. Blackburn,1,2
4/12/2024,STL,AZ,o9.5+100,u9.5-110,0.6,0.4,26950,STL,AZ,106,-120,0.13,0.87,9.5,Over,S. Matz,B. Pfaadt,9,6
4/12/2024,CHC,SEA,o8-102,u7.5-104,0.5,0.5,28045,CHC,SEA,114,-125,0.34,0.66,7.5,Under,J. Wicks,Br. Miller,2,4
4/12/2024,SD,LAD,o8.5+100,u8.5+100,0.44,0.56,34225,SD,LAD,180,-190,0.09,0.91,8.5,Over,M. King,Y. Yamamoto,8,7
4/13/2024,NYY,CLE,o8.5+100,u8+100,0.24,0.76,16342,NYY,CLE,-130,120,0.75,0.25,8.5,Under,C. Schmidt,C. Carrasco,3,2
4/13/2024,MIN,DET,o8+100,u7.5-105,0.18,0.82,18786,MIN,DET,-118,110,0.65,0.35,7.5,Over,J. Ryan,K. Maeda,11,5
4/13/2024,KC,NYM,o8.5-102,u8.5-110,0.4,0.6,17094,KC,NYM,140,-162,0.22,0.78,8.5,Over,A. Marsh,S. Manaea,11,7
4/13/2024,CIN,CHW,o8+105,u7.5+100,0.18,0.82,22875,CIN,CHW,-130,112,0.72,0.28,7.5,Under,N. Lodolo,G. Crochet,5,0
4/13/2024,COL,TOR,o9-104,u9-110,0.64,0.36,15120,COL,TOR,170,-188,0.21,0.79,9,Under,Dak. Hudson,Ye. Rodriguez,3,5
4/13/2024,MIL,BAL,o8.5+100,u8-105,0.33,0.67,24814,MIL,BAL,125,-145,0.16,0.84,8,Over,D. Hall,D. Kremer,11,5
4/13/2024,TEX,HOU,o9-105,u9-103,0.78,0.22,23764,TEX,HOU,120,-135,0.36,0.64,9,Over,A. Heaney,R. Blanco,2,9
4/13/2024,PIT,PHI,o8.5-102,u8.5-105,0.43,0.57,27096,PIT,PHI,136,-155,0.18,0.82,8.5,Under,M. Gonzales,S. Turnbull,3,4
4/13/2024,WAS,OAK,o8+100,u7.5+100,0.21,0.79,14883,WAS,OAK,-129,118,0.79,0.21,7.5,Under,M. Gore,J. Boyle,3,1
4/13/2024,LAA,BOS,o10.5-104,u10.5-115,0.5,0.5,11243,LAA,BOS,-115,-102,0.36,0.64,10.5,Under,G. Canning,C. Criswell,2,7
4/13/2024,ATL,MIA,o8.5-110,u8.5-104,0.33,0.67,24122,ATL,MIA,-220,192,0.97,0.03,8.5,Under,C. Sale,M. Meyer,1,5
4/13/2024,SF,TB,o7.5-108,u7.5-110,0.33,0.67,15161,SF,TB,-102,-110,0.55,0.45,7.5,Over,L. Webb,R. Pepiot,11,2
4/13/2024,MIN,DET,o9+100,u8.5+100,0,0,5255,MIN,DET,120,-135,0.19,0.81,7.5,Over,J. Ryan,K. Maeda,11,5
4/13/2024,NYY,CLE,o8.5+100,u8.5+100,0.58,0.42,9279,NYY,CLE,-105,-108,0.41,0.59,8.5,Under,C. Schmidt,C. Carrasco,3,2
4/13/2024,STL,AZ,o10.5-102,u10.5-105,0.71,0.29,26278,STL,AZ,100,-107,0.28,0.72,10.5,Under,K. Gibson,R. Nelson,2,4
4/13/2024,SD,LAD,o9+102,u8.5+100,0.62,0.38,26707,SD,LAD,192,-205,0.17,0.83,9,Under,M. Waldron,G. Stone,2,5
4/13/2024,CHC,SEA,o8-103,u7.5-102,0.2,0.8,27525,CHC,SEA,-135,122,0.87,0.13,7.5,Under,S. Imanaga,E. Hancock,4,1
4/14/2024,PIT,PHI,o8.5-118,u8.5+105,0.26,0.74,24466,PIT,PHI,168,-190,0.17,0.83,8.5,Over,M. Keller,Z. Wheeler,9,2
4/14/2024,MIL,BAL,o9+102,u8.5+115,0.55,0.45,25273,MIL,BAL,1100,-220,0.21,0.79,9,Over,C. Rea,C. Burnes,4,6
4/14/2024,LAA,BOS,o10-105,u10-102,0.39,0.61,18321,LAA,BOS,275,-130,0.56,0.44,10.5,Under,T. Anderson,B. Bello,4,5
4/14/2024,COL,TOR,o8.5-110,u8.5-105,0.55,0.45,18039,COL,TOR,228,-250,0.03,0.97,8.5,Under,K. Freeland,J. Berrios,0,5
4/14/2024,ATL,MIA,o8.5+100,u8.5-110,0.65,0.35,21694,ATL,MIA,-142,132,0.83,0.17,8.5,Over,C. Morton,J. Luzardo,9,7
4/14/2024,SF,TB,o8-108,u8+100,0.5,0.5,13929,SF,TB,-110,102,0.46,0.54,8.5,Over,B. Snell,S. Armstrong,4,9
4/14/2024,MIN,DET,o8.5-108,u8.5-106,0.64,0.36,15120,MIN,DET,430,-124,0.51,0.49,8.5,Under,B. Ober,J. Flaherty,3,4
4/14/2024,NYY,CLE,o9+102,u8.5+100,0.35,0.65,15948,NYY,CLE,185,110,0.75,0.25,8.5,Over,N. Cortes Jr.,L. Allen,7,8
4/14/2024,KC,NYM,o8.5+100,u8.5-113,0.19,0.81,16075,KC,NYM,-104,-103,0.67,0.33,8.5,Under,C. Ragans,J. Butto,1,2
4/14/2024,CIN,CHW,o9.5+102,u9+100,0.82,0.18,21992,CIN,CHW,-150,138,0.98,0.02,9,Over,G. Ashcraft,M. Soroka,11,4
4/14/2024,TEX,HOU,o11+110,u8.5-105,0.5,0.5,18745,TEX,HOU,-102,-105,0.8,0.2,8.5,Over,N. Eovaldi,C. Javier,5,8
4/14/2024,WAS,OAK,o8.5+100,u7.5-102,0.5,0.5,15701,WAS,OAK,125,-135,0.36,0.64,8,Over,T. Williams,A. Wood,6,7
4/14/2024,STL,AZ,o9+102,u8.5+100,0.87,0.13,20098,STL,AZ,123,-140,0.19,0.81,8.5,Under,M. Mikolas,Z. Gallen,0,5
4/14/2024,CHC,SEA,o7.5+100,u7+105,0.41,0.59,20169,CHC,SEA,125,-135,0.61,0.39,7.5,Under,J. Assad,L. Castillo,3,2
4/14/2024,SD,LAD,o8.5-109,u8.5-105,0.48,0.52,40581,SD,LAD,140,-155,0.31,0.69,8.5,Over,Y. Darvish,J. Paxton,6,3
4/15/2024,CLE,BOS,o9.5-105,u9.5-110,0.41,0.59,24360,CLE,BOS,143,-155,0.16,0.84,9.5,Under,X. Curry,K. Crawford,6,0
4/15/2024,MIN,BAL,o9-102,u9-105,0.9,0.1,33886,MIN,BAL,114,-130,0.19,0.81,9,Over,L. Varland,C. Irvin,4,7
4/15/2024,SF,MIA,o8.5-110,u8.5-105,0.15,0.85,25521,SF,MIA,-114,100,0.71,0.29,8.5,Under,K. Harrison,E. Cabrera,4,3
4/15/2024,COL,PHI,o9+100,u8.5+100,0.54,0.46,32634,COL,PHI,222,-265,0.04,0.96,8.5,Under,C. Quantrill,A. Nola,1,2
4/15/2024,TEX,DET,o8.5-105,u8.5+100,0.5,0.5,25218,TEX,DET,112,-120,0.69,0.31,8.5,Under,M. Lorenzen,R. Olson,1,0
4/15/2024,LAA,TB,o8.5-104,u8+110,0.92,0.08,28706,LAA,TB,140,-159,0.04,0.96,8.5,Over,P. Sandoval,Z. Eflin,7,3
4/15/2024,NYY,TOR,o8.5-112,u8.5+100,0.6,0.4,32145,NYY,TOR,-104,-110,0.67,0.33,8.5,Under,L. Gil,C. Bassitt,1,3
4/15/2024,PIT,NYM,o8.5-102,u8.5-109,0.77,0.23,31307,PIT,NYM,110,-121,0.47,0.53,8.5,Over,M. Perez,A. Houser,3,6
4/15/2024,KC,CHW,o8+100,u7.5-103,0.81,0.19,31872,KC,CHW,-155,165,0.92,0.08,7.5,Under,S. Lugo,N. Nastrini,2,0
4/15/2024,SD,MIL,o8.5-105,u8.5-110,0.5,0.5,31266,SD,MIL,-104,-110,0.29,0.71,8.5,Over,J. Musgrove,J. Ross,7,3
4/15/2024,ATL,HOU,o10.5+100,u10-105,0.95,0.05,29646,ATL,HOU,-115,330,0.72,0.28,10.5,Under,D. Vines,S. Arrighetti,6,1
4/15/2024,STL,OAK,o7.5-105,u7.5-105,0.33,0.67,29060,STL,OAK,-170,150,0.96,0.04,7.5,Under,S. Gray,R. Stripling,3,1
4/15/2024,CHC,AZ,o9-105,u8.5+104,0.29,0.71,26046,CHC,AZ,135,-145,0.14,0.86,9,Under,B. Brown,M. Kelly,3,2
4/15/2024,CIN,SEA,o7-110,u7+100,0.36,0.64,35078,CIN,SEA,130,-140,0.69,0.31,7,Over,F. Montas,G. Kirby,3,9
4/15/2024,WAS,LAD,o8.5-110,u8.5+100,0.62,0.38,38471,WAS,LAD,360,-375,0.05,0.95,8.5,Over,M. Parker,T. Glasnow,6,4
4/16/2024,TEX,DET,o8-107,u8-105,0.44,0.56,27187,TEX,DET,-122,110,0.55,0.45,8,Under,Jon. Gray,C. Mize,2,4
4/16/2024,MIN,BAL,o8.5+100,u8-105,0.5,0,29731,MIN,BAL,140,-160,0.12,0.88,8,Over,C. Paddack,G. Rodriguez,3,11
4/16/2024,SF,MIA,o8.5-114,u8.5-103,0.45,0.55,27358,SF,MIA,-130,118,0.88,0.12,8.5,Over,J. Hicks,R. Weathers,3,6
4/16/2024,COL,PHI,o8.5-105,u8.5-114,0.45,0.55,25930,COL,PHI,210,-250,0.05,0.95,8.5,Under,A. Gomber,R. Suarez,0,5
4/16/2024,LAA,TB,o8.5+100,u8+100,0.5,0.5,20629,LAA,TB,125,-134,0.32,0.68,8.5,Over,J. Soriano,A. Civale,6,7
4/16/2024,NYY,TOR,o8.5+100,u8-102,0,0,31165,NYY,TOR,102,-114,0.68,0.32,8.5,Over,C. Rodon,Y. Kikuchi,4,5
4/16/2024,PIT,NYM,o7.5+102,u7.5-115,0.8,0.2,22088,PIT,NYM,100,-110,0.64,0.36,7.5,Under,J. Jones,J. Quintana,1,3
4/16/2024,CLE,BOS,o8.5-106,u8-102,0.33,0.67,22683,CLE,BOS,-104,-112,0.44,0.56,8.5,Over,T. Bibee,G. Whitlock,10,7
4/16/2024,SD,MIL,o8.5-107,u8+100,0.59,0.41,24688,SD,MIL,-120,108,0.67,0.33,8.5,Over,D. Cease,W. Miley,6,3
4/16/2024,ATL,HOU,o9.5+105,u9.5-115,0.65,0,41439,ATL,HOU,-110,100,0.8,0.2,9.5,Under,R. Lopez,H. Brown,6,2
4/16/2024,CIN,SEA,o7+105,u6.5+102,0.67,0,24395,CIN,SEA,115,-135,0.54,0,7,Under,H. Greene,L. Gilbert,1,3
4/16/2024,STL,OAK,o8-105,u8-105,0,0,23991,STL,OAK,-141,122,0.46,0.54,8,Under,L. Lynn,J. Sears,3,2
4/16/2024,CHC,AZ,o10-112,u10+100,0.28,0,29055,CHC,AZ,105,-120,0.82,0,10.5,Over,K. Hendricks,T. Henry,11,12
4/16/2024,WAS,LAD,o9.5+100,u9.5-115,0.55,0,26096,WAS,LAD,250,-275,0.04,0.96,9.5,Under,P. Corbin,K. Hurt,2,6
4/17/2024,SF,MIA,o8.5+105,u8-106,0.71,0.29,20416,SF,MIA,-105,-102,0.8,0.2,8,Under,K. Winn,Tr. Rogers,3,1
4/17/2024,MIN,BAL,o8.5-104,u8.5-110,0.36,0.64,19654,MIN,BAL,102,-115,0.21,0.79,8.5,Under,P. Lopez,A. Suarez,2,4
4/17/2024,TEX,DET,o7.5-105,u7.5-110,0.22,0.78,22396,TEX,DET,125,750,0.56,0.44,7.5,Over,D. Dunning,T. Skubal,5,4
4/17/2024,SD,MIL,o8.5+105,u8+100,0.38,0.62,13368,SD,MIL,-103,-112,0.63,0.37,8.5,Under,M. King,B. Wilson,0,1
4/17/2024,PIT,NYM,o8+100,u7.5-106,0.12,0.88,20952,PIT,NYM,136,-155,0.12,0.88,7.5,Over,B. Falter,L. Severino,1,9
4/17/2024,ATL,HOU,o9.5+102,u9+105,0.8,0.2,29943,ATL,HOU,-130,116,0.68,0.32,9.5,Under,M. Fried,J. France,5,4
4/17/2024,KC,CHW,o9+100,u9-110,0.8,0.2,25662,KC,CHW,-180,163,0.96,0.04,9,Under,B. Singer,J. Cannon,4,2
4/17/2024,NYY,TOR,o8.5-105,u8+100,0.65,0.35,32039,NYY,TOR,100,-114,0.85,0.15,8.5,Over,M. Stroman,K. Gausman,6,4
4/17/2024,WAS,LAD,o10-106,u9.5+110,0.9,0.1,18811,WAS,LAD,200,-225,0.11,0.89,10,Under,J. Irvin,L. Knack,2,0
4/17/2024,STL,OAK,o8-103,u8-110,0.19,0.81,23198,STL,OAK,-124,110,0.54,0.46,8,Over,S. Matz,P. Blackburn,3,6
4/17/2024,CHC,AZ,o9-110,u9-108,0.8,0.2,27242,CHC,AZ,110,-127,0.12,0.88,9,Under,J. Wicks,B. Pfaadt,5,3
4/17/2024,CIN,SEA,o7.5-105,u7.5-105,0.39,0.61,20255,CIN,SEA,115,-127,0.35,0.65,7.5,Under,A. Abbott,Br. Miller,1,5
4/17/2024,KC,CHW,o9+100,u8.5+105,0.5,0.5,8764,KC,CHW,-160,145,0.95,0.05,9,Under,B. Singer,J. Cannon,4,2
4/17/2024,COL,PHI,o8+100,u8-115,0.42,0.58,22658,COL,PHI,205,-225,0.04,0.96,7.5,Over,R. Feltner,C. Sanchez,6,7
4/17/2024,LAA,TB,o8.5-105,u8.5-110,0.34,0.66,30494,LAA,TB,104,-115,0.3,0.7,8.5,Over,R. Detmers,Z. Littell,5,4
4/17/2024,CLE,BOS,o8.5-102,u8.5-110,0.59,0.41,27076,CLE,BOS,115,-130,0.43,0.57,8,Under,B. Lively,T. Houck,0,2
4/18/2024,LAA,TB,o8.5-109,u8.5-105,0.57,0.43,34371,LAA,TB,132,-142,0.05,0.95,8.5,Under,G. Canning,R. Pepiot,1,2
4/18/2024,TEX,DET,o9-102,u9-105,0.39,0.61,37264,TEX,DET,-115,105,0.76,0.24,9,Over,J. Leiter,K. Maeda,9,7
4/18/2024,CLE,BOS,o8.5-105,u8.5-105,0.2,0.8,30241,CLE,BOS,-109,-105,0.64,0.36,8.5,Over,C. Carrasco,B. Bernardino,5,4
4/18/2024,AZ,SF,o8+100,u7.5-103,0.44,0.56,63204,AZ,SF,138,-150,0.62,0.38,7.5,Under,R. Nelson,L. Webb,0,5
4/19/2024,MIA,CHC,o9.5+100,u9.5-110,0.28,0.72,36991,MIA,CHC,148,-165,0.14,0.86,9.5,Over,A. Puk,J. Taillon,3,8
4/19/2024,LAA,CIN,o9.5-105,u9.5-108,0.62,0.38,19260,LAA,CIN,120,-132,0.3,0.7,9.5,Under,T. Anderson,N. Lodolo,1,7
4/19/2024,CHW,PHI,o7.5-110,u8.5-105,0.33,0.67,38168,CHW,PHI,158,-175,0.03,0.97,7.5,Under,G. Crochet,S. Turnbull,0,7
4/19/2024,BOS,PIT,o8.5+100,u8.5-115,0.48,0.52,18665,BOS,PIT,100,-110,0.55,0.45,8.5,Over,B. Bello,Q. Priester,8,1
4/19/2024,HOU,WAS,o8-112,u8.5-105,0.78,0.22,31892,HOU,WAS,-148,130,0.41,0.59,8,Push,J. Verlander,M. Gore,5,3
4/19/2024,TB,NYY,o8.5-105,u8.5-110,0.17,0.83,25793,TB,NYY,158,-175,0.08,0.92,8.5,Under,T. Alexander,C. Schmidt,3,5
4/19/2024,OAK,CLE,o8-105,u7.5+100,0.5,0.5,27101,OAK,CLE,140,-155,0.06,0.94,8,Over,J. Boyle,T. McKenzie,2,10
4/19/2024,TEX,ATL,o9.5+100,u9.5-115,0.6,0.4,28949,TEX,ATL,176,-200,0.05,0.95,9,Over,A. Heaney,C. Sale,3,8
4/19/2024,BAL,KC,o9.5+100,u9+100,0.67,0.33,27788,BAL,KC,-132,115,0.8,0.2,9,Over,D. Kremer,A. Marsh,4,9
4/19/2024,DET,MIN,o7+102,u7-115,0.11,0.89,23143,DET,MIN,136,-152,0.17,0.83,7,Over,J. Flaherty,J. Ryan,5,4
4/19/2024,MIL,STL,o7.5+100,u7+100,0.73,0.27,34654,MIL,STL,-118,107,0.91,0.09,7,Under,F. Peralta,K. Gibson,2,1
4/19/2024,TOR,SD,o8.5-104,u8+100,0.25,0.75,20225,TOR,SD,-106,-105,0.28,0.72,8,Under,Ye. Rodriguez,M. Waldron,5,1
4/19/2024,NYM,LAD,o8.5+100,u8.5-114,0.5,0.5,35547,NYM,LAD,180,-195,0.21,0.79,8.5,Over,S. Manaea,Y. Yamamoto,9,4
4/19/2024,AZ,SF,o7.5+105,u7.5-120,0.91,0.09,34457,AZ,SF,110,-115,0.68,0.32,7.5,Over,J. Montgomery,B. Snell,17,1
4/20/2024,TB,NYY,o9+100,u9-115,0.82,0.18,28282,TB,NYY,108,-122,0.14,0.86,9,Under,Z. Eflin,N. Cortes Jr.,2,0
4/20/2024,DET,MIN,o7.5+104,u7+100,0.9,0.1,25440,DET,MIN,125,-140,0.27,0.73,7,Push,R. Olson,B. Ober,3,4
4/20/2024,MIL,STL,o8.5-105,u8+100,0.77,0.23,24304,MIL,STL,120,-135,0.36,0.64,8,Over,D. Hall,M. Mikolas,12,5
4/20/2024,MIA,CHC,o8-110,u8-105,0.88,0.12,24900,MIA,CHC,120,280,0.08,0.92,8,Under,J. Luzardo,J. Assad,3,2
4/20/2024,AZ,SF,o8-104,u8-113,0.81,0.19,32806,AZ,SF,-118,102,0.67,0.33,8,Over,Z. Gallen,K. Harrison,3,7
4/20/2024,HOU,WAS,o9.5-104,u9.5-115,0.72,0.28,20184,HOU,WAS,-175,150,0.85,0.15,9.5,Under,R. Blanco,T. Williams,4,5
4/20/2024,NYM,LAD,o9.5+100,u9-105,0.72,0.28,20911,NYM,LAD,150,-170,0.14,0.86,9.5,Over,J. Butto,G. Stone,6,4
4/20/2024,BOS,PIT,o8+100,u7.5+105,0.82,0.18,28237,BOS,PIT,104,-118,0.34,0.66,7.5,Under,K. Crawford,M. Keller,4,2
4/20/2024,CHW,PHI,o8+100,u7.5+100,0.92,0.08,33957,CHW,PHI,310,-375,0.04,0.96,8,Over,M. Soroka,Z. Wheeler,5,9
4/20/2024,OAK,CLE,o7.5+100,u7.5-112,0.88,0.12,26086,OAK,CLE,170,-185,0.06,0.94,7.5,Over,A. Wood,L. Allen,3,6
4/20/2024,LAA,CIN,o9.5+100,u9+100,0.84,0.16,20740,LAA,CIN,105,-118,0.18,0.82,9.5,Over,P. Sandoval,G. Ashcraft,5,7
4/20/2024,BAL,KC,o7.5+105,u7+102,0.9,0.1,26409,BAL,KC,-120,106,0.62,0.38,7.5,Over,C. Burnes,C. Ragans,9,7
4/20/2024,TEX,ATL,o9-113,u9+105,0.83,0.17,22865,TEX,ATL,126,-140,0.11,0.89,9.5,Under,N. Eovaldi,C. Morton,2,5
4/20/2024,MIA,CHC,o8.5+100,u8.5-115,0.92,0.08,22108,MIA,CHC,195,-218,0.11,0.89,8,Under,J. Luzardo,J. Assad,3,2
4/20/2024,SEA,COL,o9.5-110,u9.5-104,0.81,0.19,17084,SEA,COL,-180,163,0.83,0.17,9.5,Under,L. Castillo,Dak. Hudson,7,0
4/20/2024,TOR,SD,o7.5-115,u7.5+105,0.76,0.24,17433,TOR,SD,-120,105,0.58,0.42,7.5,Under,J. Berrios,R. Vasquez,5,2
4/21/2024,TB,NYY,o8-115,u8+100,0.67,0.33,25990,TB,NYY,110,-125,0.15,0.85,8,Over,A. Civale,L. Gil,4,5
4/21/2024,HOU,WAS,o9+110,u9-115,0.86,0.14,17715,HOU,WAS,-167,145,0.81,0.19,9,Under,H. Brown,M. Parker,0,6
4/21/2024,BOS,PIT,o8+100,u7.5-104,0.7,0.3,15211,BOS,PIT,134,480,0.29,0.71,8,Under,J. Winckowski,M. Perez,6,1
4/21/2024,CHW,PHI,o7.5-112,u7.5-105,0.87,0.13,23976,CHW,PHI,240,-290,0.05,0.95,7.5,Over,N. Nastrini,A. Nola,2,8
4/21/2024,LAA,CIN,o9.5+100,u9+100,0.88,0.12,15595,LAA,CIN,105,-110,0.19,0.81,9.5,Under,J. Soriano,F. Montas,0,3
4/21/2024,OAK,CLE,o7.5+104,u7.5-120,0.91,0.09,20371,OAK,CLE,150,-165,0.06,0.94,7.5,Over,R. Stripling,T. Bibee,2,6
4/21/2024,DET,MIN,o8+110,u7.5-102,0.81,0.19,18442,DET,MIN,110,-120,0.39,0.61,8,Under,C. Mize,L. Varland,6,1
4/21/2024,BAL,KC,o9+102,u8.5+100,0.92,0.08,26248,BAL,KC,-107,-108,0.33,0.67,9,Under,C. Irvin,S. Lugo,5,0
4/21/2024,MIL,STL,o7.5-102,u7.5-114,0.77,0.23,19599,MIL,STL,140,-160,0.29,0.71,7.5,Under,C. Rea,S. Gray,2,0
4/21/2024,MIA,CHC,o8.5+100,u11+102,0.43,0.57,24339,MIA,CHC,106,525,0.18,0.82,8.5,Over,E. Cabrera,K. Hendricks,6,3
4/21/2024,SEA,COL,o10.5+100,u10-102,0.68,0.32,13318,SEA,COL,-184,163,0.93,0.07,10,Under,G. Kirby,C. Quantrill,1,2
4/21/2024,AZ,SF,o8-115,u8+100,0.92,0.08,17392,AZ,SF,117,-134,0.27,0.73,8,Push,S. Cecconi,J. Hicks,5,3
4/21/2024,NYM,LAD,o9+100,u9-115,0.84,0.16,27530,NYM,LAD,225,-250,0.11,0.89,9,Over,A. Houser,T. Glasnow,0,10
4/21/2024,TOR,SD,o8+100,u8-110,0.81,0.19,17564,TOR,SD,-104,-110,0.29,0.71,8,Over,C. Bassitt,J. Musgrove,3,6
4/21/2024,TEX,ATL,o10-103,u9.5-106,0.6,0.4,31397,TEX,ATL,143,-154,0.07,0.93,9.5,Over,M. Lorenzen,D. Vines,6,4
4/21/2024,SEA,COL,o11-108,u11-109,0.55,0.45,17014,SEA,COL,-118,105,0.75,0.25,10,Under,G. Kirby,C. Quantrill,1,2
4/22/2024,OAK,NYY,o8.5-106,u8.5-110,0.6,0.4,34725,OAK,NYY,215,-250,0.04,0.96,8.5,Under,J. Sears,C. Rodon,2,0
4/22/2024,MIL,PIT,o7.5+105,u7.5-117,0.68,0.32,31907,MIL,PIT,130,-143,0.3,0.7,7.5,Under,J. Ross,J. Jones,2,4
4/22/2024,PHI,CIN,o8+100,u8-115,0.63,0.37,37087,PHI,CIN,-110,-104,0.67,0.33,8,Under,R. Suarez,H. Greene,7,0
