date,AwayTeam,HomeTeam,Away_bestodds,Home_bestodds,pct_bet_home,pct_bet_away,Total,O_bestodds,U_bestodds,pct_bet_over,pct_bet_under,TotalResult,Volume,AwaySP,HomeSP,AwayScore,HomeScore
4/12/2024,STL,AZ,106,-120,0.87,0.13,9.5,100,-110,0.6,0.4,Over,26950,S. Matz,B. Pfaadt,9,6
4/12/2024,CHC,SEA,114,-125,0.66,0.34,7.5,-102,-104,0.5,0.5,Under,28045,J. Wicks,Br. Miller,2,4
4/12/2024,SD,LAD,180,-190,0.91,0.09,8.5,100,100,0.44,0.56,Over,34225,M. King,Y. Yamamoto,8,7
4/13/2024,NYY,CLE,-130,120,0.25,0.75,8.5,100,100,0.24,0.76,Under,16342,C. Schmidt,C. Carrasco,3,2
4/13/2024,MIN,DET,-118,110,0.35,0.65,7.5,100,-105,0.18,0.82,Over,18786,J. Ryan,K. Maeda,11,5
4/13/2024,KC,NYM,140,-162,0.78,0.22,8.5,-102,-110,0.4,0.6,Over,17094,A. Marsh,S. Manaea,11,7
4/13/2024,CIN,CHW,-130,112,0.28,0.72,7.5,105,100,0.18,0.82,Under,22875,N. Lodolo,G. Crochet,5,0
4/13/2024,COL,TOR,170,-188,0.79,0.21,9,-104,-110,0.64,0.36,Under,15120,Dak. Hudson,Ye. Rodriguez,3,5
4/13/2024,MIL,BAL,125,-145,0.84,0.16,8,100,-105,0.33,0.67,Over,24814,D. Hall,D. Kremer,11,5
4/13/2024,TEX,HOU,120,-135,0.64,0.36,9,-105,-103,0.78,0.22,Over,23764,A. Heaney,R. Blanco,2,9
4/13/2024,PIT,PHI,136,-155,0.82,0.18,8.5,-102,-105,0.43,0.57,Under,27096,M. Gonzales,S. Turnbull,3,4
4/13/2024,WAS,OAK,-129,118,0.21,0.79,7.5,100,100,0.21,0.79,Under,14883,M. Gore,J. Boyle,3,1
4/13/2024,LAA,BOS,-115,-102,0.64,0.36,10.5,-104,-115,0.5,0.5,Under,11243,G. Canning,C. Criswell,2,7
4/13/2024,ATL,MIA,-220,192,0.03,0.97,8.5,-110,-104,0.33,0.67,Under,24122,C. Sale,M. Meyer,1,5
4/13/2024,SF,TB,-102,-110,0.45,0.55,7.5,-108,-110,0.33,0.67,Over,15161,L. Webb,R. Pepiot,11,2
4/13/2024,MIN,DET,120,-135,0.81,0.19,7.5,100,100,0,0,Over,5255,J. Ryan,K. Maeda,11,5
4/13/2024,NYY,CLE,-105,-108,0.59,0.41,8.5,100,100,0.58,0.42,Under,9279,C. Schmidt,C. Carrasco,3,2
4/13/2024,STL,AZ,100,-107,0.72,0.28,10.5,-102,-105,0.71,0.29,Under,26278,K. Gibson,R. Nelson,2,4
4/13/2024,SD,LAD,192,-205,0.83,0.17,9,102,100,0.62,0.38,Under,26707,M. Waldron,G. Stone,2,5
4/13/2024,CHC,SEA,-135,122,0.13,0.87,7.5,-103,-102,0.2,0.8,Under,27525,S. Imanaga,E. Hancock,4,1
4/14/2024,PIT,PHI,168,-190,0.83,0.17,8.5,-118,105,0.26,0.74,Over,24466,M. Keller,Z. Wheeler,9,2
4/14/2024,MIL,BAL,1100,-220,0.79,0.21,9,102,115,0.55,0.45,Over,25273,C. Rea,C. Burnes,4,6
4/14/2024,LAA,BOS,275,-130,0.44,0.56,10.5,-105,-102,0.39,0.61,Under,18321,T. Anderson,B. Bello,4,5
4/14/2024,COL,TOR,228,-250,0.97,0.03,8.5,-110,-105,0.55,0.45,Under,18039,K. Freeland,J. Berrios,0,5
4/14/2024,ATL,MIA,-142,132,0.17,0.83,8.5,100,-110,0.65,0.35,Over,21694,C. Morton,J. Luzardo,9,7
4/14/2024,SF,TB,-110,102,0.54,0.46,8.5,-108,100,0.5,0.5,Over,13929,B. Snell,S. Armstrong,4,9
4/14/2024,MIN,DET,430,-124,0.49,0.51,8.5,-108,-106,0.64,0.36,Under,15120,B. Ober,J. Flaherty,3,4
4/14/2024,NYY,CLE,185,110,0.25,0.75,8.5,102,100,0.35,0.65,Over,15948,N. Cortes Jr.,L. Allen,7,8
4/14/2024,KC,NYM,-104,-103,0.33,0.67,8.5,100,-113,0.19,0.81,Under,16075,C. Ragans,J. Butto,1,2
4/14/2024,CIN,CHW,-150,138,0.02,0.98,9,102,100,0.82,0.18,Over,21992,G. Ashcraft,M. Soroka,11,4
4/14/2024,TEX,HOU,-102,-105,0.2,0.8,8.5,110,-105,0.5,0.5,Over,18745,N. Eovaldi,C. Javier,5,8
4/14/2024,WAS,OAK,125,-135,0.64,0.36,8,100,-102,0.5,0.5,Over,15701,T. Williams,A. Wood,6,7
4/14/2024,STL,AZ,123,-140,0.81,0.19,8.5,102,100,0.87,0.13,Under,20098,M. Mikolas,Z. Gallen,0,5
4/14/2024,CHC,SEA,125,-135,0.39,0.61,7.5,100,105,0.41,0.59,Under,20169,J. Assad,L. Castillo,3,2
4/14/2024,SD,LAD,140,-155,0.69,0.31,8.5,-109,-105,0.48,0.52,Over,40581,Y. Darvish,J. Paxton,6,3
4/15/2024,CLE,BOS,143,-155,0.84,0.16,9.5,-105,-110,0.41,0.59,Under,24360,X. Curry,K. Crawford,6,0
4/15/2024,MIN,BAL,114,-130,0.81,0.19,9,-102,-105,0.9,0.1,Over,33886,L. Varland,C. Irvin,4,7
4/15/2024,SF,MIA,-114,100,0.29,0.71,8.5,-110,-105,0.15,0.85,Under,25521,K. Harrison,E. Cabrera,4,3
4/15/2024,COL,PHI,222,-265,0.96,0.04,8.5,100,100,0.54,0.46,Under,32634,C. Quantrill,A. Nola,1,2
4/15/2024,TEX,DET,112,-120,0.31,0.69,8.5,-105,100,0.5,0.5,Under,25218,M. Lorenzen,R. Olson,1,0
4/15/2024,LAA,TB,140,-159,0.96,0.04,8.5,-104,110,0.92,0.08,Over,28706,P. Sandoval,Z. Eflin,7,3
4/15/2024,NYY,TOR,-104,-110,0.33,0.67,8.5,-112,100,0.6,0.4,Under,32145,L. Gil,C. Bassitt,1,3
4/15/2024,PIT,NYM,110,-121,0.53,0.47,8.5,-102,-109,0.77,0.23,Over,31307,M. Perez,A. Houser,3,6
4/15/2024,KC,CHW,-155,165,0.08,0.92,7.5,100,-103,0.81,0.19,Under,31872,S. Lugo,N. Nastrini,2,0
4/15/2024,SD,MIL,-104,-110,0.71,0.29,8.5,-105,-110,0.5,0.5,Over,31266,J. Musgrove,J. Ross,7,3
4/15/2024,ATL,HOU,-115,330,0.28,0.72,10.5,100,-105,0.95,0.05,Under,29646,D. Vines,S. Arrighetti,6,1
4/15/2024,STL,OAK,-170,150,0.04,0.96,7.5,-105,-105,0.33,0.67,Under,29060,S. Gray,R. Stripling,3,1
4/15/2024,CHC,AZ,135,-145,0.86,0.14,9,-105,104,0.29,0.71,Under,26046,B. Brown,M. Kelly,3,2
4/15/2024,CIN,SEA,130,-140,0.31,0.69,7,-110,100,0.36,0.64,Over,35078,F. Montas,G. Kirby,3,9
4/15/2024,WAS,LAD,360,-375,0.95,0.05,8.5,-110,100,0.62,0.38,Over,38471,M. Parker,T. Glasnow,6,4
4/16/2024,TEX,DET,-122,110,0.45,0.55,8,-107,-105,0.44,0.56,Under,27187,Jon. Gray,C. Mize,2,4
4/16/2024,MIN,BAL,140,-160,0.88,0.12,8,100,-105,0.5,0,Over,29731,C. Paddack,G. Rodriguez,3,11
4/16/2024,SF,MIA,-130,118,0.12,0.88,8.5,-114,-103,0.45,0.55,Over,27358,J. Hicks,R. Weathers,3,6
4/16/2024,COL,PHI,210,-250,0.95,0.05,8.5,-105,-114,0.45,0.55,Under,25930,A. Gomber,R. Suarez,0,5
4/16/2024,LAA,TB,125,-134,0.68,0.32,8.5,100,100,0.5,0.5,Over,20629,J. Soriano,A. Civale,6,7
4/16/2024,NYY,TOR,102,-114,0.32,0.68,8.5,100,-102,0,0,Over,31165,C. Rodon,Y. Kikuchi,4,5
4/16/2024,PIT,NYM,100,-110,0.36,0.64,7.5,102,-115,0.8,0.2,Under,22088,J. Jones,J. Quintana,1,3
4/16/2024,CLE,BOS,-104,-112,0.56,0.44,8.5,-106,-102,0.33,0.67,Over,22683,T. Bibee,G. Whitlock,10,7
4/16/2024,SD,MIL,-120,108,0.33,0.67,8.5,-107,100,0.59,0.41,Over,24688,D. Cease,W. Miley,6,3
4/16/2024,ATL,HOU,-110,100,0.2,0.8,9.5,105,-115,0.65,0,Under,41439,R. Lopez,H. Brown,6,2
4/16/2024,CIN,SEA,115,-135,0,0.54,7,105,102,0.67,0,Under,24395,H. Greene,L. Gilbert,1,3
4/16/2024,STL,OAK,-141,122,0.54,0.46,8,-105,-105,0,0,Under,23991,L. Lynn,J. Sears,3,2
4/16/2024,CHC,AZ,105,-120,0,0.82,10.5,-112,100,0.28,0,Over,29055,K. Hendricks,T. Henry,11,12
4/16/2024,WAS,LAD,250,-275,0.96,0.04,9.5,100,-115,0.55,0,Under,26096,P. Corbin,K. Hurt,2,6
4/17/2024,SF,MIA,-105,-102,0.2,0.8,8,105,-106,0.71,0.29,Under,20416,K. Winn,Tr. Rogers,3,1
4/17/2024,MIN,BAL,102,-115,0.79,0.21,8.5,-104,-110,0.36,0.64,Under,19654,P. Lopez,A. Suarez,2,4
4/17/2024,TEX,DET,125,750,0.44,0.56,7.5,-105,-110,0.22,0.78,Over,22396,D. Dunning,T. Skubal,5,4
4/17/2024,SD,MIL,-103,-112,0.37,0.63,8.5,105,100,0.38,0.62,Under,13368,M. King,B. Wilson,0,1
4/17/2024,PIT,NYM,136,-155,0.88,0.12,7.5,100,-106,0.12,0.88,Over,20952,B. Falter,L. Severino,1,9
4/17/2024,ATL,HOU,-130,116,0.32,0.68,9.5,102,105,0.8,0.2,Under,29943,M. Fried,J. France,5,4
4/17/2024,KC,CHW,-180,163,0.04,0.96,9,100,-110,0.8,0.2,Under,25662,B. Singer,J. Cannon,4,2
4/17/2024,NYY,TOR,100,-114,0.15,0.85,8.5,-105,100,0.65,0.35,Over,32039,M. Stroman,K. Gausman,6,4
4/17/2024,WAS,LAD,200,-225,0.89,0.11,10,-106,110,0.9,0.1,Under,18811,J. Irvin,L. Knack,2,0
4/17/2024,STL,OAK,-124,110,0.46,0.54,8,-103,-110,0.19,0.81,Over,23198,S. Matz,P. Blackburn,3,6
4/17/2024,CHC,AZ,110,-127,0.88,0.12,9,-110,-108,0.8,0.2,Under,27242,J. Wicks,B. Pfaadt,5,3
4/17/2024,CIN,SEA,115,-127,0.65,0.35,7.5,-105,-105,0.39,0.61,Under,20255,A. Abbott,Br. Miller,1,5
4/17/2024,KC,CHW,-160,145,0.05,0.95,9,100,105,0.5,0.5,Under,8764,B. Singer,J. Cannon,4,2
4/17/2024,COL,PHI,205,-225,0.96,0.04,7.5,100,-115,0.42,0.58,Over,22658,R. Feltner,C. Sanchez,6,7
4/17/2024,LAA,TB,104,-115,0.7,0.3,8.5,-105,-110,0.34,0.66,Over,30494,R. Detmers,Z. Littell,5,4
4/17/2024,CLE,BOS,115,-130,0.57,0.43,8,-102,-110,0.59,0.41,Under,27076,B. Lively,T. Houck,0,2
4/18/2024,LAA,TB,132,-142,0.95,0.05,8.5,-109,-105,0.57,0.43,Under,34371,G. Canning,R. Pepiot,1,2
4/18/2024,TEX,DET,-115,105,0.24,0.76,9,-102,-105,0.39,0.61,Over,37264,J. Leiter,K. Maeda,9,7
4/18/2024,CLE,BOS,-109,-105,0.36,0.64,8.5,-105,-105,0.2,0.8,Over,30241,C. Carrasco,B. Bernardino,5,4
4/18/2024,AZ,SF,138,-150,0.38,0.62,7.5,100,-103,0.44,0.56,Under,63204,R. Nelson,L. Webb,0,5
4/19/2024,MIA,CHC,148,-165,0.86,0.14,9.5,100,-110,0.28,0.72,Over,36991,A. Puk,J. Taillon,3,8
4/19/2024,LAA,CIN,120,-132,0.7,0.3,9.5,-105,-108,0.62,0.38,Under,19260,T. Anderson,N. Lodolo,1,7
4/19/2024,CHW,PHI,158,-175,0.97,0.03,7.5,-110,-105,0.33,0.67,Under,38168,G. Crochet,S. Turnbull,0,7
4/19/2024,BOS,PIT,100,-110,0.45,0.55,8.5,100,-115,0.48,0.52,Over,18665,B. Bello,Q. Priester,8,1
4/19/2024,HOU,WAS,-148,130,0.59,0.41,8,-112,-105,0.78,0.22,Push,31892,J. Verlander,M. Gore,5,3
4/19/2024,TB,NYY,158,-175,0.92,0.08,8.5,-105,-110,0.17,0.83,Under,25793,T. Alexander,C. Schmidt,3,5
4/19/2024,OAK,CLE,140,-155,0.94,0.06,8,-105,100,0.5,0.5,Over,27101,J. Boyle,T. McKenzie,2,10
4/19/2024,TEX,ATL,176,-200,0.95,0.05,9,100,-115,0.6,0.4,Over,28949,A. Heaney,C. Sale,3,8
4/19/2024,BAL,KC,-132,115,0.2,0.8,9,100,100,0.67,0.33,Over,27788,D. Kremer,A. Marsh,4,9
4/19/2024,DET,MIN,136,-152,0.83,0.17,7,102,-115,0.11,0.89,Over,23143,J. Flaherty,J. Ryan,5,4
4/19/2024,MIL,STL,-118,107,0.09,0.91,7,100,100,0.73,0.27,Under,34654,F. Peralta,K. Gibson,2,1
4/19/2024,TOR,SD,-106,-105,0.72,0.28,8,-104,100,0.25,0.75,Under,20225,Ye. Rodriguez,M. Waldron,5,1
4/19/2024,NYM,LAD,180,-195,0.79,0.21,8.5,100,-114,0.5,0.5,Over,35547,S. Manaea,Y. Yamamoto,9,4
4/19/2024,AZ,SF,110,-115,0.32,0.68,7.5,105,-120,0.91,0.09,Over,34457,J. Montgomery,B. Snell,17,1
4/20/2024,TB,NYY,108,-122,0.86,0.14,9,100,-115,0.82,0.18,Under,28282,Z. Eflin,N. Cortes Jr.,2,0
4/20/2024,DET,MIN,125,-140,0.73,0.27,7,104,100,0.9,0.1,Push,25440,R. Olson,B. Ober,3,4
4/20/2024,MIL,STL,120,-135,0.64,0.36,8,-105,100,0.77,0.23,Over,24304,D. Hall,M. Mikolas,12,5
4/20/2024,MIA,CHC,120,280,0.92,0.08,8,-110,-105,0.88,0.12,Under,24900,J. Luzardo,J. Assad,3,2
4/20/2024,AZ,SF,-118,102,0.33,0.67,8,-104,-113,0.81,0.19,Over,32806,Z. Gallen,K. Harrison,3,7
4/20/2024,HOU,WAS,-175,150,0.15,0.85,9.5,-104,-115,0.72,0.28,Under,20184,R. Blanco,T. Williams,4,5
4/20/2024,NYM,LAD,150,-170,0.86,0.14,9.5,100,-105,0.72,0.28,Over,20911,J. Butto,G. Stone,6,4
4/20/2024,BOS,PIT,104,-118,0.66,0.34,7.5,100,105,0.82,0.18,Under,28237,K. Crawford,M. Keller,4,2
4/20/2024,CHW,PHI,310,-375,0.96,0.04,8,100,100,0.92,0.08,Over,33957,M. Soroka,Z. Wheeler,5,9
4/20/2024,OAK,CLE,170,-185,0.94,0.06,7.5,100,-112,0.88,0.12,Over,26086,A. Wood,L. Allen,3,6
4/20/2024,LAA,CIN,105,-118,0.82,0.18,9.5,100,100,0.84,0.16,Over,20740,P. Sandoval,G. Ashcraft,5,7
4/20/2024,BAL,KC,-120,106,0.38,0.62,7.5,105,102,0.9,0.1,Over,26409,C. Burnes,C. Ragans,9,7
4/20/2024,TEX,ATL,126,-140,0.89,0.11,9.5,-113,105,0.83,0.17,Under,22865,N. Eovaldi,C. Morton,2,5
4/20/2024,MIA,CHC,195,-218,0.89,0.11,8,100,-115,0.92,0.08,Under,22108,J. Luzardo,J. Assad,3,2
4/20/2024,SEA,COL,-180,163,0.17,0.83,9.5,-110,-104,0.81,0.19,Under,17084,L. Castillo,Dak. Hudson,7,0
4/20/2024,TOR,SD,-120,105,0.42,0.58,7.5,-115,105,0.76,0.24,Under,17433,J. Berrios,R. Vasquez,5,2
4/21/2024,TB,NYY,110,-125,0.85,0.15,8,-115,100,0.67,0.33,Over,25990,A. Civale,L. Gil,4,5
4/21/2024,HOU,WAS,-167,145,0.19,0.81,9,110,-115,0.86,0.14,Under,17715,H. Brown,M. Parker,0,6
4/21/2024,BOS,PIT,134,480,0.71,0.29,8,100,-104,0.7,0.3,Under,15211,J. Winckowski,M. Perez,6,1
4/21/2024,CHW,PHI,240,-290,0.95,0.05,7.5,-112,-105,0.87,0.13,Over,23976,N. Nastrini,A. Nola,2,8
4/21/2024,LAA,CIN,105,-110,0.81,0.19,9.5,100,100,0.88,0.12,Under,15595,J. Soriano,F. Montas,0,3
4/21/2024,OAK,CLE,150,-165,0.94,0.06,7.5,104,-120,0.91,0.09,Over,20371,R. Stripling,T. Bibee,2,6
4/21/2024,DET,MIN,110,-120,0.61,0.39,8,110,-102,0.81,0.19,Under,18442,C. Mize,L. Varland,6,1
4/21/2024,BAL,KC,-107,-108,0.67,0.33,9,102,100,0.92,0.08,Under,26248,C. Irvin,S. Lugo,5,0
4/21/2024,MIL,STL,140,-160,0.71,0.29,7.5,-102,-114,0.77,0.23,Under,19599,C. Rea,S. Gray,2,0
4/21/2024,MIA,CHC,106,525,0.82,0.18,8.5,100,102,0.43,0.57,Over,24339,E. Cabrera,K. Hendricks,6,3
4/21/2024,SEA,COL,-184,163,0.07,0.93,10,100,-102,0.68,0.32,Under,13318,G. Kirby,C. Quantrill,1,2
4/21/2024,AZ,SF,117,-134,0.73,0.27,8,-115,100,0.92,0.08,Push,17392,S. Cecconi,J. Hicks,5,3
4/21/2024,NYM,LAD,225,-250,0.89,0.11,9,100,-115,0.84,0.16,Over,27530,A. Houser,T. Glasnow,0,10
4/21/2024,TOR,SD,-104,-110,0.71,0.29,8,100,-110,0.81,0.19,Over,17564,C. Bassitt,J. Musgrove,3,6
4/21/2024,TEX,ATL,143,-154,0.93,0.07,9.5,-103,-106,0.6,0.4,Over,31397,M. Lorenzen,D. Vines,6,4
4/21/2024,SEA,COL,-118,105,0.25,0.75,10,-108,-109,0.55,0.45,Under,17014,G. Kirby,C. Quantrill,1,2
4/22/2024,OAK,NYY,215,-250,0.96,0.04,8.5,-106,-110,0.6,0.4,Under,34725,J. Sears,C. Rodon,2,0
4/22/2024,MIL,PIT,130,-143,0.7,0.3,7.5,105,-117,0.68,0.32,Under,31907,J. Ross,J. Jones,2,4
4/22/2024,PHI,CIN,-110,-104,0.33,0.67,8,100,-115,0.63,0.37,Under,37087,R. Suarez,H. Greene,7,0
4/22/2024,DET,TB,-105,575,0.45,0.55,7.5,100,-105,0.6,0.4,Over,30388,T. Skubal,Z. Littell,7,1
4/22/2024,MIA,ATL,180,-205,0.92,0.08,9.5,-105,-115,0.77,0.23,Under,33730,R. Weathers,B. Elder,0,3
4/22/2024,TOR,KC,-118,105,0.39,0.61,9,-118,105,0.44,0.56,Under,32750,Y. Kikuchi,B. Singer,5,3
4/22/2024,CHW,MIN,180,-200,0.92,0.08,8.5,-110,-105,0.57,0.43,Under,19886,J. Cannon,C. Paddack,0,7
4/22/2024,AZ,STL,100,-110,0.6,0.4,8.5,-115,100,0.81,0.19,Under,31413,B. Pfaadt,L. Lynn,3,5
4/22/2024,SD,COL,-176,155,0.13,0.87,10.5,-112,100,0.48,0.52,Under,33276,D. Cease,A. Gomber,3,1
4/22/2024,BAL,LAA,-107,-108,0.55,0.45,8.5,-110,100,0.83,0.17,Under,39208,A. Suarez,R. Detmers,4,2
4/22/2024,NYM,SF,-104,-110,0.65,0.35,8.5,100,100,0.83,0.17,Under,24248,J. Quintana,K. Winn,2,5
4/23/2024,BOS,CLE,106,-118,0.56,0.44,8,-103,-105,0.85,0.15,Under,27151,T. Houck,B. Lively,1,4
4/23/2024,MIL,PIT,-112,-104,0.45,0.55,8.5,-110,-104,0.6,0.4,Under,11758,T. Myers,B. Falter,1,2
4/23/2024,PHI,CIN,-130,115,0.17,0.83,9,105,-110,0.84,0.16,Push,25071,C. Sanchez,A. Abbott,1,8
4/23/2024,LAD,WAS,-210,196,0.12,0.88,10,100,100,0.64,0.36,Under,38713,J. Paxton,P. Corbin,4,1
4/23/2024,DET,TB,148,-160,0.82,0.18,7.5,105,-108,0.92,0.08,Under,19821,K. Maeda,R. Pepiot,4,2
4/23/2024,OAK,NYY,195,-210,0.93,0.07,8,-110,-102,0.18,0.82,Under,35815,P. Blackburn,M. Stroman,3,4
4/23/2024,MIA,ATL,222,-250,0.95,0.05,8.5,100,-115,0.66,0.34,Under,31266,Tr. Rogers,M. Fried,0,5
4/23/2024,CHW,MIN,235,-275,0.94,0.06,7,-110,-105,0.87,0.13,Over,25495,E. Fedde,P. Lopez,5,6
4/23/2024,TOR,KC,-118,105,0.27,0.73,8.5,100,-115,0.57,0.43,Under,25278,K. Gausman,M. Wacha,2,3
4/23/2024,HOU,CHC,-112,-102,0.39,0.61,10,-105,-105,0.6,0.4,Under,30872,J. France,J. Wicks,2,7
4/23/2024,AZ,STL,122,-135,0.79,0.21,8.5,100,100,0.21,0.79,Over,14499,T. Henry,S. Matz,14,1
4/23/2024,SEA,TEX,-109,100,0.53,0.47,9,-105,-112,0.93,0.07,Under,21931,L. Gilbert,D. Dunning,4,0
4/23/2024,SD,COL,-135,132,0.11,0.89,9.5,-108,-109,0.36,0.64,Over,28530,M. King,R. Feltner,4,7
4/23/2024,BAL,LAA,-148,138,0.1,0.9,9,-109,100,0.73,0.27,Over,46533,G. Rodriguez,G. Canning,4,7
4/23/2024,NYM,SF,118,-134,0.84,0.16,7,102,-115,0.94,0.06,Under,25273,L. Severino,L. Webb,1,5
4/24/2024,AZ,STL,102,-115,0.44,0.56,8,100,100,0.62,0.38,Under,33856,J. Montgomery,K. Gibson,1,5
4/24/2024,NYM,SF,-110,-103,0.68,0.32,7.5,-110,-102,0.95,0.05,Over,34311,S. Manaea,R. Walker,8,2
4/24/2024,BAL,LAA,-130,115,0.29,0.71,9.5,-110,-102,0.43,0.57,Over,24248,D. Kremer,T. Anderson,6,5
4/24/2024,BOS,CLE,120,-130,0.82,0.18,8,-105,-102,0.5,0.5,Push,19472,C. Criswell,C. Carrasco,8,0
4/24/2024,PHI,CIN,135,-140,0.63,0.37,8,110,-102,0.58,0.42,Over,30145,S. Turnbull,N. Lodolo,4,7
4/24/2024,MIL,PIT,-118,110,0.47,0.53,8,-105,100,0.32,0.68,Under,20038,B. Wilson,J. Fleming,3,2
4/24/2024,LAD,WAS,-170,160,0.15,0.85,9.5,-105,-105,0.26,0.74,Over,19614,L. Knack,J. Irvin,11,2
4/24/2024,DET,TB,-110,100,0.6,0.4,8,100,-105,0.56,0.44,Over,28020,J. Flaherty,S. Armstrong,5,7
4/24/2024,OAK,NYY,210,-240,0.91,0.09,8,100,-115,0.36,0.64,Over,31983,J. Boyle,C. Schmidt,3,7
4/24/2024,MIA,ATL,230,-270,0.95,0.05,9,-105,-105,0.62,0.38,Under,34124,S. Sanchez,R. Lopez,3,4
4/24/2024,HOU,CHC,-110,-105,0.71,0.29,7.5,-104,-102,0.9,0.1,Under,31872,S. Arrighetti,J. Taillon,3,4
4/24/2024,CHW,MIN,178,-200,0.89,0.11,6.5,-110,100,0.92,0.08,Over,25622,G. Crochet,J. Ryan,3,6
4/24/2024,TOR,KC,-132,116,0.38,0.62,8.5,100,-104,0.28,0.72,Under,24516,Ye. Rodriguez,A. Marsh,2,3
4/24/2024,SEA,TEX,130,-142,0.68,0.32,9,100,-112,0.71,0.29,Under,21260,Br. Miller,Jon. Gray,1,5
4/24/2024,SD,COL,-145,135,0.16,0.84,11,-112,100,0.41,0.59,Under,13974,M. Waldron,T. Blach,5,2
4/25/2024,MIL,PIT,-136,130,0.3,0.7,6.5,100,100,0.64,0.36,Over,35749,F. Peralta,M. Keller,7,5
4/25/2024,CHW,MIN,180,-200,0.94,0.06,8,-114,100,0.78,0.22,Over,20623,M. Soroka,S. Woods-Richardson,3,6
4/25/2024,PHI,CIN,-170,160,0.22,0.78,8,-105,-107,0.85,0.15,Under,28454,Z. Wheeler,N. Martinez,5,0
4/25/2024,BOS,CLE,114,-120,0.8,0.2,7.5,102,-115,0.77,0.23,Over,20714,C. Anderson,T. McKenzie,4,6
4/25/2024,TOR,KC,-109,105,0.6,0.4,7.5,-105,-110,0.64,0.36,Under,30034,J. Berrios,C. Ragans,1,2
4/25/2024,HOU,CHC,-144,128,0.39,0.61,7,110,-115,0.77,0.23,Under,27429,J. Verlander,J. Assad,1,3
4/25/2024,SEA,TEX,-118,104,0.44,0.56,9,102,-105,0.66,0.34,Under,18968,L. Castillo,A. Heaney,4,3
4/25/2024,SD,COL,-142,125,0.15,0.85,11,-105,-112,0.43,0.57,Over,24991,R. Vasquez,Dak. Hudson,9,10
4/25/2024,LAD,WAS,-175,160,0.1,0.9,7.5,-108,-102,0.77,0.23,Under,28257,Y. Yamamoto,M. Gore,2,1
4/25/2024,OAK,NYY,235,-260,0.97,0.03,7.5,-104,-105,0.72,0.28,Under,37092,A. Wood,N. Cortes Jr.,3,1
4/26/2024,KC,DET,110,-125,0.77,0.23,7.5,110,-104,0.68,0.32,Over,29378,S. Lugo,R. Olson,8,0
4/26/2024,OAK,BAL,250,-290,0.96,0.04,7.5,102,-115,0.97,0.03,Under,40546,R. Stripling,C. Burnes,3,2
4/26/2024,LAD,TOR,-122,108,0.28,0.72,9,-103,-108,0.79,0.21,Over,35628,G. Stone,C. Bassitt,12,2
4/26/2024,STL,NYM,110,-125,0.85,0.15,7.5,100,-105,0.73,0.27,Under,30176,M. Mikolas,J. Butto,4,2
4/26/2024,CHC,BOS,-109,-106,0.58,0.42,7.5,-103,-104,0.93,0.07,Over,26374,S. Imanaga,K. Crawford,7,1
4/26/2024,WAS,MIA,110,-124,0.8,0.2,8.5,-105,-110,0.81,0.19,Under,19291,T. Williams,A. Maldonado,3,1
4/26/2024,CLE,ATL,225,-245,0.93,0.07,8.5,-105,-112,0.86,0.14,Under,29368,L. Allen,C. Sale,2,6
4/26/2024,TB,CHW,-230,205,0.08,0.92,7.5,100,-110,0.9,0.1,Over,25637,Z. Eflin,C. Flexen,4,9
4/26/2024,CIN,TEX,150,-170,0.86,0.14,8.5,-110,100,0.96,0.04,Under,20068,G. Ashcraft,N. Eovaldi,1,2
4/26/2024,NYY,MIL,-134,126,0.3,0.7,9,-115,102,0.66,0.34,Over,26445,L. Gil,C. Rea,6,7
4/26/2024,MIN,LAA,100,-115,0.52,0.48,8.5,-102,100,0.75,0.25,Under,21320,B. Ober,P. Sandoval,5,3
4/26/2024,AZ,SEA,-125,110,0.28,0.72,7.5,-102,-110,0.95,0.05,Under,27833,Z. Gallen,E. Hancock,1,6
4/26/2024,PHI,SD,-110,-103,0.39,0.61,7.5,105,-113,0.95,0.05,Over,24834,A. Nola,J. Musgrove,9,3
4/26/2024,PIT,SF,125,-139,0.85,0.15,8,100,-102,0.77,0.23,Under,19583,Q. Priester,K. Harrison,0,3
4/27/2024,LAD,TOR,-145,128,0.13,0.87,7.5,-115,100,0.92,0.08,Under,31140,T. Glasnow,Y. Kikuchi,4,2
4/27/2024,CIN,TEX,106,-115,0.8,0.2,8.5,100,-105,0.66,0.34,Over,24567,H. Greene,M. Lorenzen,8,4
4/27/2024,OAK,BAL,165,-190,0.92,0.08,8,-115,100,0.62,0.38,Under,27889,J. Sears,C. Irvin,0,7
4/27/2024,STL,NYM,-134,120,0.33,0.67,7.5,-107,-110,0.85,0.15,Over,23097,S. Gray,A. Houser,7,4
4/27/2024,WAS,MIA,125,-137,0.73,0.27,7.5,-105,-105,0.77,0.23,Over,20008,M. Parker,E. Cabrera,11,4
4/27/2024,CHC,BOS,-110,100,0.31,0.69,9,100,-110,0.79,0.21,Over,13045,B. Brown,J. Winckowski,0,17
4/27/2024,HOU,COL,-215,180,0.11,0.89,16.5,100,-105,0.13,0.87,Under,39425,R. Blanco,C. Quantrill,12,4
4/27/2024,KC,DET,-103,-105,0.63,0.37,8,-110,-105,0.52,0.48,Over,20901,B. Singer,C. Mize,5,6
